
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _elev,_surf |   ailrn,_surf |   ruddr,_surf |   nwhel,steer |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   thro1,_part |   power,_1,hp |   thrst,_1,lb |   rpm_1,engin |   rpm_1,_prop |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing3,_lift |   wing3,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   wing3,_drag |   wing3,_drag | 
   2164.35669 |    2110.43579 |    2110.43579 |       0.00000 |      10.05623 |      11.05623 |       8.22000 |     105.26363 |     105.23460 |     113.74727 |     117.18051 |     121.13523 |     130.89803 |     134.84892 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01458 |      -0.02178 |       0.00488 |       0.00000 |      -0.13823 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.45622 |      -0.41328 |     293.76562 |     292.74033 |      -0.45437 |      -0.03236 |     295.84521 |       0.01215 |      -0.01570 |      41.83300 |       2.08339 |    5587.74170 |    2903.13013 |       0.00000 |    5607.48242 |      41.50000 |       2.00000 |       0.79057 |      86.73329 |     199.40038 |    2390.77393 |    2390.77393 |    1721.00000 |     125.55000 |     138.62074 |       0.00000 |    1985.17078 |    2558.00024 |       0.00000 |     578.24847 |     555.53656 |     451.94427 |     453.43027 |      -4.78183 |      -7.58497 |      24.09981 |      22.80500 |      12.24743 |      12.35631 |       0.71055 |       0.71577 | 
   2169.34814 |    2115.42700 |    2115.42700 |       0.00000 |      10.05762 |      11.05762 |       8.22139 |     106.52576 |     106.70857 |     115.33884 |     116.71021 |     122.58765 |     132.72957 |     134.30850 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00651 |      -0.02553 |       0.01174 |       0.00000 |      -0.12229 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.53140 |     -17.30860 |     286.96082 |     285.93637 |      -0.41671 |       0.27251 |     289.14166 |      -0.19689 |       0.52488 |      41.83409 |       2.08008 |    5586.79639 |    2872.12256 |       0.00000 |    5607.09033 |      41.50000 |       2.00000 |       0.79057 |      86.93565 |     196.29762 |    2404.24683 |    2404.24683 |    1721.00000 |     125.55000 |     138.55658 |       0.00000 |    1985.10669 |    2558.00024 |       0.00000 |     595.47937 |     577.95221 |     472.27008 |     469.68933 |      -1.70303 |     -10.16527 |      24.90086 |      23.84297 |      12.77432 |      12.81195 |       0.72469 |       0.74342 | 
   2174.34351 |    2120.42236 |    2120.42236 |       0.00000 |      10.05901 |      11.05901 |       8.22277 |     105.70362 |     105.48469 |     114.01285 |     115.53609 |     121.64156 |     131.20364 |     132.95689 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00522 |       0.05420 |       0.01024 |       0.00000 |      -0.12148 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.21384 |     -12.47944 |     272.85846 |     271.83490 |      -0.35351 |       0.07230 |     275.28342 |       0.12848 |       0.20312 |      41.83464 |       2.07656 |    5585.00488 |    2901.03027 |       0.00000 |    5604.61523 |      41.50000 |       2.00000 |       0.79057 |      86.77799 |     199.32494 |    2393.06421 |    2393.06421 |    1721.00000 |     125.55000 |     138.49240 |       0.00000 |    1985.04248 |    2558.00024 |       0.00000 |     579.71228 |     581.62628 |     477.30414 |     456.68353 |      -3.76802 |      -5.96546 |      24.12732 |      24.42016 |      13.02267 |      12.34543 |       0.71171 |       0.71684 | 
   2179.33325 |    2125.41235 |    2125.41235 |       0.00000 |      10.06039 |      11.06039 |       8.22416 |     107.08429 |     106.90333 |     115.55307 |     114.43627 |     123.23040 |     132.97610 |     131.69128 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01940 |       0.02312 |       0.00689 |       0.00000 |      -0.15087 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.46169 |      -4.42059 |     266.24530 |     265.22263 |      -0.58398 |       0.01755 |     268.80099 |       0.13600 |       0.02530 |      41.83471 |       2.07301 |    5588.94043 |    2946.54272 |       0.00000 |    5608.07373 |      41.50000 |       2.00000 |       0.79057 |      86.97486 |     197.09961 |    2407.40576 |    2407.40576 |    1721.00000 |     125.55000 |     138.44104 |       0.00000 |    1984.99097 |    2558.00024 |       0.00000 |     574.23798 |     565.75519 |     453.33652 |     441.18723 |      -7.09364 |      -9.30419 |      23.45165 |      23.09541 |      12.36994 |      12.01796 |       0.73703 |       0.74234 | 
   2184.33691 |    2130.41602 |    2130.41602 |       0.00000 |      10.06178 |      11.06178 |       8.22555 |     105.65502 |     105.94968 |     114.52056 |     114.43241 |     121.58563 |     131.78792 |     131.68651 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01409 |       0.01043 |       0.00602 |       0.00000 |      -0.13809 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.52501 |      -2.46395 |     263.48260 |     262.46082 |      -0.47130 |      -0.02827 |     266.17908 |      -0.03776 |       0.02010 |      41.83458 |       2.06947 |    5587.94580 |    2935.76587 |       0.00000 |    5608.01465 |      41.50000 |       2.00000 |       0.79057 |      86.81589 |     197.48363 |    2396.42944 |    2396.42944 |    1721.00000 |     125.55000 |     138.37686 |       0.00000 |    1984.92700 |    2558.00024 |       0.00000 |     579.46960 |     565.90179 |     461.96954 |     453.01544 |      -5.55726 |      -7.44231 |      23.99969 |      23.30686 |      12.55824 |      12.31173 |       0.72093 |       0.72504 | 
   2189.32886 |    2135.40796 |    2135.40796 |       0.00000 |      10.06317 |      11.06317 |       8.22694 |     105.51492 |     105.34389 |     113.86565 |     114.41766 |     121.42441 |     131.03426 |     131.66954 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01491 |       0.01028 |       0.00568 |       0.00000 |      -0.13863 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.51486 |      -1.62168 |     261.77621 |     260.75531 |      -0.46129 |      -0.03633 |     264.48196 |      -0.03793 |       0.00855 |      41.83437 |       2.06594 |    5587.87744 |    3001.90454 |       0.00000 |    5607.76660 |      41.50000 |       2.00000 |       0.79057 |      86.74985 |     199.44382 |    2391.90845 |    2391.90845 |    1721.00000 |     125.55000 |     138.31271 |       0.00000 |    1984.86279 |    2558.00024 |       0.00000 |     574.17987 |     560.34454 |     458.08911 |     449.21262 |      -5.42033 |      -7.15985 |      23.80359 |      23.09485 |      12.45113 |      12.20565 |       0.71286 |       0.71652 | 
   2194.33472 |    2140.41357 |    2140.41357 |       0.00000 |      10.06456 |      11.06456 |       8.22833 |     107.20842 |     107.95081 |     116.68450 |     114.26781 |     123.37325 |     134.27814 |     131.49782 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01957 |       0.00669 |       0.00498 |       0.00000 |      -0.15190 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.43735 |      -0.96330 |     261.01071 |     259.99066 |      -0.61438 |      -0.04619 |     263.42743 |       0.19680 |      -0.02196 |      41.83408 |       2.06240 |    5588.47607 |    3164.68042 |       0.00000 |    5607.76660 |      41.50000 |       2.00000 |       0.79057 |      87.07919 |     193.07782 |    2414.54224 |    2414.54224 |    1721.00000 |     125.55000 |     138.24855 |       0.00000 |    1984.79858 |    2558.00024 |       0.00000 |     585.38928 |     570.25494 |     457.06625 |     449.27469 |      -7.96716 |      -9.59092 |      23.90907 |      23.14483 |      12.46318 |      12.26334 |       0.75343 |       0.75667 | 
   2199.34497 |    2145.42383 |    2145.42383 |       0.00000 |      10.06595 |      11.06595 |       8.22972 |     108.13430 |     107.66720 |     116.38000 |     113.75343 |     124.43874 |     133.92772 |     130.90527 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02121 |       0.00880 |       0.00585 |       0.00000 |      -0.15397 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.72421 |      -0.64480 |     260.43451 |     259.41534 |      -0.62300 |       0.02467 |     262.73642 |      -0.08863 |       0.02924 |      41.83377 |       2.05889 |    5589.63379 |    3360.74146 |       0.00000 |    5609.58154 |      41.50000 |       2.00000 |       0.79057 |      87.08495 |     195.92781 |    2415.10498 |    2415.10498 |    1721.00000 |     125.55000 |     138.18425 |       0.00000 |    1984.73425 |    2558.00024 |       0.00000 |     579.94025 |     567.21045 |     453.39487 |     444.64374 |      -7.46075 |     -10.28928 |      23.64133 |      23.01768 |      12.36775 |      12.14200 |       0.74816 |       0.75509 | 
   2204.34888 |    2150.42773 |    2150.42773 |       0.00000 |      10.06734 |      11.06734 |       8.23111 |     106.25709 |     106.07156 |     114.65141 |     113.92940 |     122.27848 |     131.93849 |     131.10771 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01655 |       0.00581 |       0.00514 |       0.00000 |      -0.14176 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.58224 |      -0.29046 |     259.68967 |     258.67136 |      -0.49590 |      -0.04907 |     262.40512 |      -0.07118 |      -0.00856 |      41.83342 |       2.05539 |    5587.43994 |    3623.64917 |       0.00000 |    5607.55518 |      41.50000 |       2.00000 |       0.79057 |      86.85249 |     198.06006 |    2398.73047 |    2398.73047 |    1721.00000 |     125.55000 |     138.12003 |       0.00000 |    1984.67004 |    2558.00024 |       0.00000 |     578.91437 |     563.45947 |     459.03284 |     451.39389 |      -6.02875 |      -7.68381 |      23.93495 |      23.13028 |      12.47820 |      12.27792 |       0.72368 |       0.72687 | 
   2209.34741 |    2155.42627 |    2155.42627 |       0.00000 |      10.06873 |      11.06873 |       8.23250 |     106.36102 |     106.31677 |     114.91669 |     113.90855 |     122.39809 |     132.24376 |     131.08365 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01802 |       0.00652 |       0.00519 |       0.00000 |      -0.14532 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.51010 |      -0.46319 |     259.38147 |     258.36404 |      -0.52650 |      -0.04683 |     262.06671 |       0.03246 |      -0.00527 |      41.83307 |       2.05189 |    5587.57324 |    3924.24707 |       0.00000 |    5607.24463 |      41.50000 |       2.00000 |       0.79057 |      86.88156 |     197.38779 |    2400.74854 |    2400.74854 |    1721.00000 |     125.55000 |     138.05585 |       0.00000 |    1984.60583 |    2558.00024 |       0.00000 |     577.96539 |     562.78693 |     456.57355 |     448.70529 |      -6.47275 |      -8.14307 |      23.81780 |      23.03507 |      12.41933 |      12.21339 |       0.72796 |       0.73115 | 
   2214.33911 |    2160.41797 |    2160.41797 |       0.00000 |      10.07012 |      11.07012 |       8.23388 |     106.66889 |     106.70044 |     115.33210 |     113.82079 |     122.75237 |     132.72182 |     130.98265 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01873 |       0.00681 |       0.00511 |       0.00000 |      -0.14721 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.53503 |      -0.36493 |     259.08276 |     258.06619 |      -0.54843 |      -0.04933 |     261.70670 |       0.02949 |      -0.01074 |      41.83270 |       2.04840 |    5587.97852 |    3716.17603 |       0.00000 |    5607.67236 |      41.50000 |       2.00000 |       0.79057 |      86.93032 |     196.52550 |    2404.17578 |    2404.17578 |    1721.00000 |     125.55000 |     137.99164 |       0.00000 |    1984.54175 |    2558.00024 |       0.00000 |     579.55890 |     564.41687 |     456.53473 |     448.62265 |      -6.86186 |      -8.47065 |      23.82928 |      23.05315 |      12.42490 |      12.21813 |       0.73396 |       0.73702 | 
   2219.33643 |    2165.41528 |    2165.41528 |       0.00000 |      10.07150 |      11.07150 |       8.23527 |     106.85929 |     107.03203 |     115.69087 |     113.70090 |     122.97148 |     133.13469 |     130.84467 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01905 |       0.00665 |       0.00492 |       0.00000 |      -0.14778 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.57394 |      -0.27364 |     258.85321 |     257.83749 |      -0.55904 |      -0.08777 |     261.43127 |       0.00078 |      -0.01857 |      41.83231 |       2.04491 |    5588.17822 |    3466.95386 |       0.00000 |    5607.96387 |      41.50000 |       2.00000 |       0.79057 |      86.95793 |     195.12773 |    2406.15381 |    2406.15381 |    1721.00000 |     125.55000 |     137.92743 |       0.00000 |    1984.47742 |    2558.00024 |       0.00000 |     582.36328 |     566.35382 |     457.71918 |     449.96091 |      -7.37577 |      -8.34543 |      23.92747 |      23.10207 |      12.46033 |      12.25837 |       0.73964 |       0.74103 | 
   2224.34302 |    2170.42212 |    2170.42212 |       0.00000 |      10.07290 |      11.07290 |       8.23666 |     108.08947 |     108.06816 |     116.81206 |     113.30598 |     124.38715 |     134.42493 |     130.39020 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02217 |       0.00678 |       0.00506 |       0.00000 |      -0.15540 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.64099 |      -0.35141 |     259.07794 |     258.06311 |      -0.63655 |      -0.04676 |     261.14795 |       0.00980 |      -0.00782 |      41.83192 |       2.04143 |    5588.87598 |    3458.72925 |       0.00000 |    5608.56885 |      41.50000 |       2.00000 |       0.79057 |      87.11587 |     193.91943 |    2417.10254 |    2417.10254 |    1721.00000 |     125.55000 |     137.86316 |       0.00000 |    1984.41321 |    2558.00024 |       0.00000 |     583.88782 |     568.84961 |     454.52771 |     446.58545 |      -8.30933 |      -9.94329 |      23.79227 |      23.03562 |      12.40350 |      12.20216 |       0.75589 |       0.75922 | 
   2229.34375 |    2175.42261 |    2175.42261 |       0.00000 |      10.07428 |      11.07428 |       8.23805 |     108.05862 |     107.96177 |     116.69633 |     113.00153 |     124.35164 |     134.29175 |     130.03987 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02140 |       0.00676 |       0.00505 |       0.00000 |      -0.15363 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.66970 |      -0.14282 |     258.94473 |     257.93076 |      -0.62173 |      -0.04895 |     260.93802 |      -0.03565 |      -0.00861 |      41.83151 |       2.03796 |    5588.45996 |    3770.56934 |       0.00000 |    5608.36133 |      41.50000 |       2.00000 |       0.79057 |      87.10488 |     194.23398 |    2416.23389 |    2416.23389 |    1721.00000 |     125.55000 |     137.79886 |       0.00000 |    1984.34888 |    2558.00024 |       0.00000 |     584.49548 |     569.41437 |     455.92230 |     448.03772 |      -8.09856 |      -9.69928 |      23.85327 |      23.09224 |      12.43488 |      12.23382 |       0.75387 |       0.75704 | 
   2234.34399 |    2180.42310 |    2180.42310 |       0.00000 |      10.07567 |      11.07567 |       8.23944 |     106.41828 |     106.57178 |     115.19157 |     113.04462 |     122.46397 |     132.56009 |     130.08954 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01689 |       0.00535 |       0.00468 |       0.00000 |      -0.14253 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.59689 |       0.05988 |     258.33316 |     257.32004 |      -0.51229 |      -0.10260 |     260.90912 |      -0.07085 |      -0.02943 |      41.83110 |       2.03451 |    5587.13574 |    3647.20776 |       0.00000 |    5607.24805 |      41.50000 |       2.00000 |       0.79057 |      86.89323 |     195.81157 |    2401.49146 |    2401.49146 |    1721.00000 |     125.55000 |     137.73462 |       0.00000 |    1984.28467 |    2558.00024 |       0.00000 |     583.16016 |     566.38422 |     460.79630 |     453.52783 |      -6.76594 |      -7.52449 |      24.08345 |      23.20448 |      12.52999 |      12.34042 |       0.73203 |       0.73311 | 
   2239.35083 |    2185.42993 |    2185.42993 |       0.00000 |      10.07706 |      11.07706 |       8.24083 |     107.80386 |     107.78896 |     116.50904 |     112.67813 |     124.05846 |     134.07622 |     129.66774 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02175 |       0.00637 |       0.00506 |       0.00000 |      -0.15435 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.58570 |      -0.42630 |     258.78705 |     257.77478 |      -0.62344 |      -0.04600 |     260.71182 |       0.05276 |      -0.00577 |      41.83068 |       2.03105 |    5588.18701 |    3377.88940 |       0.00000 |    5607.72852 |      41.50000 |       2.00000 |       0.79057 |      87.08025 |     194.47163 |    2414.47559 |    2414.47559 |    1721.00000 |     125.55000 |     137.67035 |       0.00000 |    1984.22034 |    2558.00024 |       0.00000 |     582.51917 |     567.35114 |     454.22925 |     446.35059 |      -8.05917 |      -9.72426 |      23.76905 |      23.00212 |      12.38864 |      12.18935 |       0.75150 |       0.75489 | 
   2244.36182 |    2190.44092 |    2190.44092 |       0.00000 |      10.07846 |      11.07846 |       8.24222 |     106.17631 |     106.27642 |     114.87252 |     112.70290 |     122.18552 |     132.19295 |     129.69638 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01621 |       0.00676 |       0.00451 |       0.00000 |      -0.14095 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.60706 |       0.13215 |     257.96396 |     256.95255 |      -0.49476 |      -0.09799 |     260.53815 |      -0.09924 |      -0.04226 |      41.83025 |       2.02759 |    5587.24512 |    3566.46362 |       0.00000 |    5607.43652 |      41.50000 |       2.00000 |       0.79057 |      86.85946 |     196.71118 |    2399.21021 |    2399.21021 |    1721.00000 |     125.55000 |     137.60612 |       0.00000 |    1984.15625 |    2558.00024 |       0.00000 |     581.73383 |     565.40533 |     460.88321 |     453.34293 |      -6.48423 |      -7.24543 |      24.06049 |      23.20997 |      12.53067 |      12.32831 |       0.72753 |       0.72864 | 
   2249.37012 |    2195.44897 |    2195.44897 |       0.00000 |      10.07985 |      11.07985 |       8.24361 |     107.03052 |     106.95237 |     115.60407 |     112.54163 |     123.16853 |     133.03479 |     129.51065 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01980 |       0.00568 |       0.00514 |       0.00000 |      -0.14965 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.54102 |      -0.25253 |     258.24200 |     257.23145 |      -0.57231 |      -0.03313 |     260.48993 |       0.04692 |      -0.00467 |      41.82983 |       2.02414 |    5587.78906 |    3814.08423 |       0.00000 |    5607.37939 |      41.50000 |       2.00000 |       0.79057 |      86.97186 |     196.31693 |    2406.94165 |    2406.94165 |    1721.00000 |     125.55000 |     137.54190 |       0.00000 |    1984.09204 |    2558.00024 |       0.00000 |     579.48383 |     564.36206 |     455.01526 |     447.30167 |      -7.08068 |      -8.99689 |      23.76831 |      22.99491 |      12.38935 |      12.19266 |       0.73784 |       0.74176 | 
   2254.36011 |    2200.43921 |    2200.43921 |       0.00000 |      10.08123 |      11.08123 |       8.24500 |     106.79982 |     106.04518 |     114.62361 |     112.46280 |     122.90305 |     131.90651 |     129.41991 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01902 |       0.00913 |       0.00650 |       0.00000 |      -0.14721 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.58056 |      -0.14039 |     257.81946 |     256.80975 |      -0.53333 |      -0.02675 |     260.32718 |      -0.03264 |       0.05790 |      41.82939 |       2.02071 |    5587.84668 |    4025.98071 |       0.00000 |    5607.65820 |      41.50000 |       2.00000 |       0.79057 |      86.88312 |     199.70949 |    2400.82275 |    2400.82275 |    1721.00000 |     125.55000 |     137.47768 |       0.00000 |    1984.02783 |    2558.00024 |       0.00000 |     573.37396 |     559.80731 |     453.43484 |     444.41254 |      -6.32428 |      -8.41922 |      23.59737 |      22.90644 |      12.33635 |      12.09942 |       0.72374 |       0.72858 | 
   2259.36279 |    2205.44189 |    2205.44189 |       0.00000 |      10.08262 |      11.08262 |       8.24639 |     104.36863 |     104.19710 |     112.62320 |     112.99251 |     120.10528 |     129.60448 |     130.02948 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01239 |       0.00533 |       0.00499 |       0.00000 |      -0.13097 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.42500 |      -0.01142 |     257.51111 |     256.50226 |      -0.37717 |      -0.05610 |     260.28964 |      -0.03278 |      -0.02312 |      41.82895 |       2.01727 |    5586.19092 |    3980.52417 |       0.00000 |    5606.19531 |      41.50000 |       2.00000 |       0.79057 |      86.59849 |     201.68388 |    2381.34229 |    2381.34229 |    1721.00000 |     125.55000 |     137.41359 |       0.00000 |    1983.96362 |    2558.00024 |       0.00000 |     572.17651 |     556.28632 |     460.18362 |     452.69278 |      -4.24920 |      -5.81688 |      23.94466 |      23.09267 |      12.49358 |      12.29070 |       0.69644 |       0.69891 | 
   2264.37134 |    2210.45044 |    2210.45044 |       0.00000 |      10.08401 |      11.08401 |       8.24778 |     104.24866 |     104.22547 |     112.65485 |     113.36180 |     119.96722 |     129.64090 |     130.45451 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01345 |       0.00684 |       0.00509 |       0.00000 |      -0.13354 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.35149 |      -0.18222 |     257.39499 |     256.38699 |      -0.39552 |      -0.05645 |     260.15063 |       0.05846 |      -0.02095 |      41.82851 |       2.01380 |    5586.76953 |    4080.42847 |       0.00000 |    5606.36865 |      41.50000 |       2.00000 |       0.79057 |      86.59567 |     201.41351 |    2381.31396 |    2381.31396 |    1721.00000 |     125.55000 |     137.34955 |       0.00000 |    1983.89954 |    2558.00024 |       0.00000 |     570.28046 |     554.84528 |     457.83441 |     449.93164 |      -4.51472 |      -6.03674 |      23.81490 |      22.99602 |      12.43264 |      12.21626 |       0.69715 |       0.69986 | 
   2269.36719 |    2215.44604 |    2215.44604 |       0.00000 |      10.08540 |      11.08540 |       8.24917 |     104.91518 |     104.95527 |     113.44545 |     113.59779 |     120.73423 |     130.55069 |     130.72607 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01531 |       0.00684 |       0.00504 |       0.00000 |      -0.13837 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.40094 |      -0.07520 |     257.24509 |     256.23795 |      -0.44699 |      -0.05720 |     260.01236 |       0.06106 |      -0.02364 |      41.82806 |       2.01034 |    5587.80029 |    3992.60107 |       0.00000 |    5607.36230 |      41.50000 |       2.00000 |       0.79057 |      86.69218 |     199.95923 |    2388.02686 |    2388.02686 |    1721.00000 |     125.55000 |     137.28548 |       0.00000 |    1983.83557 |    2558.00024 |       0.00000 |     572.43518 |     557.04102 |     456.66074 |     448.78683 |      -5.29528 |      -6.79419 |      23.78085 |      22.97389 |      12.40634 |      12.19386 |       0.70775 |       0.71071 | 
   2274.36426 |    2220.44312 |    2220.44312 |       0.00000 |      10.08679 |      11.08679 |       8.25056 |     105.88991 |     105.92750 |     114.49780 |     113.66241 |     121.85593 |     131.76172 |     130.80038 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01748 |       0.00637 |       0.00502 |       0.00000 |      -0.14382 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.49910 |      -0.06752 |     257.21951 |     256.21323 |      -0.50792 |      -0.05428 |     259.93878 |       0.02439 |      -0.01941 |      41.82760 |       2.00687 |    5588.65625 |    3968.92407 |       0.00000 |    5608.32031 |      41.50000 |       2.00000 |       0.79057 |      86.82162 |     198.01123 |    2396.96899 |    2396.96899 |    1721.00000 |     125.55000 |     137.22134 |       0.00000 |    1983.77148 |    2558.00024 |       0.00000 |     576.04144 |     560.62030 |     455.99472 |     448.21872 |      -6.22260 |      -7.77152 |      23.78482 |      22.98579 |      12.39915 |      12.19424 |       0.72233 |       0.72520 | 
